revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
189.99,1,53,1,A,0.23,5237.871,0
533.97,,,,B,2.45,11597.9,0
92.98,,,,C,5.03,0,0
119.99,1,32,0,B,4.94,1286.99,0
1199.96,1,56,0,B,3.23,2049.95,0
1319.97,1,,0,C,6.06,932.97,0
173.98,,,,C,15.1,769.98,0
449.99,1,19,1,C,13.58,2521.98,5
397.99,1,,0,C,13.39,9948.945,0
320.98,1,58,1,C,6.84,3041.461,0
785.32,,,,C,14.32,1215.98,10
132.98,,,,C,12.29,928.54,3
2860.3,1,,1,C,13.32,1335.77,5
1318.94,,,,A,0.58,1001.98,0
239,1,83,0,C,4.77,819.98,10
548.79,1,,0,C,4.61,559.3,1
1127.98,1,46,1,C,11.9,11597.9,4
19.99,1,45,0,C,23.65,6.99,10
1192.94,1,52,0,C,0.81,8142.156,10
348.97,1,70,0,B,3.45,4.95,0
88.97,,,,C,19.74,1767.06,3
99.99,,,,C,2.55,481.99,5
78.26,,,,A,0.39,1463.84,0
4970.42,1,,0,C,9.97,2391.98,4
62.99,1,,0,C,17.94,497.9,0
221.98,1,32,0,A,0.55,11597.9,0
404.96,1,68,0,C,6.71,10351.858,0
341.16,1,42,0,B,3.35,1780.9,0
1150.52,,,,C,7.35,1360.02,0
1,,,,C,19.61,1542.86,4
27.99,1,71,0,B,1.74,0,0
1088.97,1,46,0,C,22.23,2607.39,1
97.92,,,,C,3.42,4.95,1
74.99,,,,B,1.48,0,0
516.25,,,,B,3.48,2773.225,0
369.99,0,,0,A,0.29,2060.16,0
250.88,,,,A,0.16,536.73,0
1287.59,1,82,0,C,9.06,6794.612,0
399.99,1,65,0,C,6.19,781.99,0
70.18,,,,A,0.74,1183,0
110.99,1,,0,C,2.65,1333.72,1
1097.95,1,71,1,A,0.74,11597.9,0
460.74,1,,1,A,0.55,11597.9,0
1725.27,,,,C,17.13,1021.97,0
724.99,1,40,0,A,0.23,5620.635,0
332.97,1,62,0,C,5.13,3428.228,1
38.99,,,,B,2.29,1028.97,0
1409.87,1,84,0,A,0.87,1413.98,0
99.95,1,32,0,C,6.48,7246.237,0
65.68,1,,0,C,7.42,578.17,0
1199,1,42,1,A,0.16,5577.03,0
175.98,,,,C,8.77,34.74,1
169.96,1,,0,B,0.13,1634.567,0
66.94,,,,A,0.77,626.657,0
99.98,1,47,0,C,12.9,2922.96,0
89,,,,C,11.87,1274.259,10
792.56,,,,A,0.97,704.58,0
1993.94,0,45,0,C,8.87,3871.55,0
113.94,1,,0,C,8.58,0,1
1137.99,1,48,0,A,0.13,3084.98,0
547,1,,0,B,2.32,199,0
107.99,1,42,0,B,2.35,6296.46,0
116.96,1,76,0,C,6.06,1457.774,2
130.96,1,,0,C,3.55,0,10
788.97,1,25,0,C,14.29,1946.71,0
179.99,1,46,0,A,0.23,7491.631,0
542.95,1,,0,A,0.77,1829.601,0
279.96,0,38,0,A,0.74,0,0
15.99,1,31,0,C,7.42,0,2
139.98,,,,C,3.13,106.18,3
349.95,,,,B,2.42,0,0
199.99,,,,A,0.48,3249.1,0
348.95,0,,0,C,11.23,3194.647,4
723.97,,,,C,16.35,4843.876,0
35.99,1,62,0,B,0.13,0,0
2111.66,1,,0,A,0.84,11597.9,0
734.4,1,39,0,B,1.06,8550.36,0
129.98,1,49,0,B,3.58,11597.9,0
866.14,1,46,0,C,19.87,925.752,10
59.99,1,,1,C,9.45,11597.9,4
65.98,,,,C,11.68,8224.35,0
159.98,,,,C,4.87,0,1
1003.95,1,,0,C,12.61,0,5
112.97,1,,0,C,9.77,2507.197,0
39.98,1,55,0,C,21.48,0,10
1203.62,1,,0,C,12.26,0,1
209.97,1,37,0,B,2,4.95,0
988.25,1,42,0,C,10.84,8446.909,0
553.97,,,,B,2.84,3634.61,0
8.98,1,,0,C,21.9,5623.96,0
79.99,,,,C,3.03,667.33,10
420.41,1,,1,B,1.61,2650.79,0
558,1,,0,C,5.87,11597.9,0
287.98,1,35,0,A,0.13,3885.74,0
168.99,1,87,0,C,8.55,3265.33,1
598.97,,,,C,2.19,2143.45,0
51.98,1,38,0,A,0.77,2034.742,0
99.96,1,,0,C,3,0,1
701.98,,,,C,19.84,1296.729,10
109.99,1,53,0,B,3,342.94,0
1026,1,,1,C,10.1,9276.24,0
140,,,,C,8.35,635.98,2
21.99,0,55,0,C,4.9,1061.02,2
33.98,1,93,1,B,1.65,11597.9,0
124.97,1,,0,C,6.39,587.99,0
59.99,1,62,0,B,3.16,202.94,0
944.98,,,,C,23.71,3472.184,10
139.97,1,22,0,B,1.45,80.96,0
104.99,0,,0,A,0.84,20.75,0
89,1,49,0,C,21.97,9.98,10
1336.94,1,,0,C,10.19,622.69,4
169.99,,,,A,0.19,431.99,0
66.98,1,72,0,C,8.52,943.97,0
92.96,1,,0,C,1.74,0,10
439.95,1,,0,C,2.03,0,0
84.97,,,,C,1.97,21.99,10
140.97,1,,0,C,12.19,6.99,0
134.99,,,,C,0.68,0,1
17.99,1,74,0,C,11.58,0,0
479.98,,,,C,1.23,0,10
699.98,,,,C,3.81,0,10
119,1,50,0,C,12.94,11597.9,0
411.98,1,35,0,C,12.9,0,2
56.98,1,41,1,C,11.29,760.01,0
39.99,,,,C,23.58,999,0
446.482,1,,0,C,12.29,7158.23,0
102.98,1,52,0,B,4.58,1921.01,0
1664,1,78,0,C,6.84,0,10
269.99,1,68,0,A,1,4067.22,0
268.63,1,67,0,C,12.39,3544.197,5
90.3,1,41,1,C,10.81,7834.57,0
1729.97,,,,C,11.84,1501.98,3
62.94,,,,B,1.06,61.98,0
660.28,1,,0,A,0.55,5527.8,0
1225.37,,,,C,6.87,5522.713,0
1140.93,,,,C,22.58,11597.9,1
202.97,,,,C,17.29,2785.03,0
821.97,,,,C,9.06,481.99,0
851.15,1,99,0,C,15.74,8140.39,0
114.94,,,,C,12.84,0,2
79.99,,,,B,2.74,4501.624,0
279.99,1,69,0,C,8.39,2002.362,3
59.98,,,,C,9.61,1161.84,4
6089.75,1,49,1,A,0.29,851.98,0
31.98,1,53,0,C,9.55,39.99,3
263.97,,,,C,6.9,4557.62,0
256.92,,,,B,1.65,10152.524,0
443.96,1,,0,C,8.68,4.95,4
99.99,,,,C,12.45,2.95,10
329.99,,,,A,0.13,729,0
82.99,,,,C,3.42,0,1
688.97,,,,C,22.32,1637.19,1
69.99,1,45,0,A,0.13,5554.148,0
199.99,,,,C,6.1,2626.487,0
209.95,1,58,0,C,11.77,996,4
186.99,,,,C,7.61,2879.146,6
2438.44,,,,B,1.87,2844.61,0
538.96,,,,B,1.61,115.95,0
648.95,1,43,0,B,3.03,6881.068,0
659.98,1,,0,B,1.03,2231.94,0
129,1,75,0,C,8.26,3179.414,3
688.84,1,58,1,C,23.58,11597.9,0
49.99,1,51,0,B,3.55,2209.992,0
1079.1,1,67,1,C,7.23,7631.75,0
228.99,,,,C,20.61,4120.188,1
1846.28,,,,A,0.35,11597.9,0
387.96,1,37,0,B,1.45,1978.479,0
889.93,1,63,0,B,2.03,11354.585,0
4793.95,,,,A,0.19,1864.96,0
35.98,1,78,0,A,0.84,605.98,0
999.99,1,32,0,A,0.87,11597.9,0
49.98,1,50,0,C,18.1,0,2
477.99,1,,0,B,3.61,11597.9,0
134.99,1,65,1,C,6.42,3333.564,10
38.98,,,,C,18.45,1829,10
404.97,1,49,0,B,1.94,823.9,0
415.98,1,,0,C,15.35,16.89,0
220.98,1,,0,C,6.1,2.95,2
109.99,1,46,1,B,2.19,745.94,0
591.48,1,26,1,C,8.42,96.52,0
126.99,1,64,0,B,1.45,2246.754,0
969.95,1,34,1,C,11.23,4.99,10
140,1,,1,C,11.29,0,10
1388.97,,,,C,23.71,0,0
89.98,,,,C,13,2562.457,5
20.99,,,,B,1.71,1305.267,0
191.95,,,,C,9.94,23.99,0
226.93,1,71,0,C,7.45,1788.11,0
907.99,,,,C,3.42,973.98,1
308,,,,B,2.58,1630.01,0
378.99,,,,C,7.81,1447.97,0
51.97,1,60,0,B,1.68,101.95,0
63.98,1,72,0,C,6.97,966.964,3
986.97,,,,C,7.16,0,0
576.99,,,,C,0.68,8150.294,2
397.96,1,,0,B,2,5081,0
47.49,1,45,0,C,19,887.99,8
194.99,1,,0,A,0.32,741,0
402.12,,,,C,6.94,3930.56,10
521.97,1,53,1,B,2.13,6317.342,0
53.98,1,,0,C,11.97,0,1
586.15,1,,0,A,0.35,1489.59,0
588.98,1,,0,B,4.26,4.95,0
139.99,1,89,1,A,0.42,9454.747,0
68.98,1,,1,A,0.65,1470.97,0
498,,,,B,0.23,7037.184,0
772.97,,,,A,0.97,780.99,0
1978.58,1,62,1,C,13.94,556.93,6
91.48,,,,A,0.81,9044.01,0
133.96,1,70,0,C,6.94,1413.567,3
2553,,,,C,11.61,8080.94,0
509.99,1,51,0,C,0.13,11597.9,1
307.99,,,,C,5.26,0,2
513.97,,,,B,3.06,1668.95,0
92.66,1,63,0,B,0.94,1579.092,0
1188.95,1,55,0,C,22.42,10949.23,0
199.99,,,,C,10.55,2751.99,0
87.99,1,44,0,C,6,995,0
151.26,1,70,0,C,11.42,3181.138,6
69.99,,,,C,19.06,2037,1
129,,,,C,16.45,3887.55,4
899.97,1,,0,A,0.13,635.97,0
6.99,,,,C,11.23,586.98,3
864.97,1,,0,A,0.32,3615.95,0
599.98,1,,0,B,1.42,17.94,0
439,1,62,1,B,1.58,11597.9,0
91.99,,,,C,15.61,0,10
1239.97,1,46,0,C,18.19,10277.644,0
432.17,1,38,0,C,11.1,1601.871,1
328,,,,C,13.77,1793.31,2
1290.15,1,60,0,A,0.52,5677.32,0
798,1,55,0,C,13.65,4622.885,0
1492.97,1,51,1,B,3.13,6272.26,0
255.97,1,,0,C,14.26,21.94,1
159.96,,,,C,8.68,0,0
191.97,1,,1,C,5.26,4253.197,0
410.97,,,,C,5.55,0,0
110,,,,C,0.29,0,10
239,1,52,0,C,5.97,1881.101,0
109.95,1,55,0,C,0.26,628.611,6
489.89,1,67,0,C,18.29,1082.48,10
395.13,,,,A,0.39,4230.907,0
6596.72,1,39,0,C,9.9,7885.382,0
66.98,1,77,0,C,7.42,1285.429,3
378,,,,C,6.68,15.98,0
329.99,1,96,0,A,0.32,5184.01,0
63.17,,,,C,10.03,0,0
677.98,1,56,0,C,16.52,7243.182,0
209.97,1,60,0,C,2.29,2.95,0
438.97,,,,C,18.61,949.51,10
749.99,1,54,0,C,23.52,4094.877,0
149.99,1,52,1,C,4.71,53.92,2
59.99,,,,B,1.06,3170.57,0
179,,,,A,0.87,696.58,0
59.99,1,51,0,A,0.81,10298.94,0
89.95,1,71,0,C,4.52,4536.93,0
44.99,1,34,0,B,1.74,3144.55,0
29.99,,,,A,0.94,518.21,0
150.95,1,62,0,C,10.16,2018,0
249.99,1,38,0,C,5.77,3845.442,1
688.97,,,,C,10.68,1607.13,1
647.97,1,,1,C,5.35,3025.806,2
110.99,1,,0,C,8.16,2.95,0
49.99,1,76,1,B,2.61,2705.33,0
7252.97,1,,0,C,20.65,0,10
483.99,1,49,0,C,10.26,5880.14,4
106.96,0,42,0,A,0.58,596.8,0
2445.05,,,,C,18.16,11597.9,0
109.99,,,,C,4.23,3641.476,0
1336.89,1,,0,A,0.13,1697.79,0
293.99,1,,0,C,15.19,0,10
1872.93,1,50,0,B,2.23,11597.9,0
3426.99,1,73,0,C,6.68,1663.35,1
379.99,,,,C,5.13,3586.949,2
106.36,1,35,0,C,4.32,2663.789,10
156.49,,,,B,3,0,0
427.73,1,51,0,B,1.45,3692.597,0
99,,,,C,10.23,290.19,4
77.98,1,98,0,C,8.61,1097.839,4
27.99,,,,C,5.35,558.87,0
565.36,,,,A,0.71,526.96,0
200.99,1,,0,B,1.23,351.39,0
789.98,1,,0,B,1.65,772.85,0
79.99,,,,B,2.39,2870.99,0
229.94,1,70,0,C,4.35,2831.89,1
69.99,1,58,1,C,22.87,4797.832,10
379.99,,,,C,4.68,927.98,1
229.02,,,,C,22.74,1355.37,10
1869.97,1,76,0,C,13.26,1030.98,3
749.95,1,,1,C,0.58,22.32,10
187.94,1,61,0,B,4.32,1730.01,0
1005.93,1,52,0,C,7.61,4993.503,3
39.98,1,55,0,C,11.77,2797.69,0
2136.49,,,,C,17.19,3949.807,10
179,,,,C,20.13,11597.9,0
134.98,1,73,0,C,14.97,3446.861,1
346.97,1,90,0,A,0.55,2484.844,0
94.96,0,49,0,C,3.97,1161.99,1
2797.99,,,,C,21.32,2712.474,5
24.98,1,61,0,C,4.68,742.19,1
36.98,,,,C,16.52,775.96,0
239,,,,C,4.55,3121.284,4
115.99,1,52,0,A,0.13,4207.31,0
765.26,,,,B,1.71,2254.925,0
542.98,,,,C,15.71,4566.41,1
1242.41,,,,C,16.74,3646.964,0
239,,,,A,0.13,824.932,0
368.97,0,43,0,C,17.52,3608.823,0
1168.92,1,,0,A,0.94,4462.33,0
1214,1,33,0,C,17.84,2906.092,0
2553.34,1,59,0,C,16.87,1478.14,10
758.57,0,91,0,C,3.97,743.217,1
903.25,0,65,0,C,6.29,5405.718,1
29.99,,,,C,2.19,0,10
290.97,0,66,0,B,4.45,2820.151,0
57.97,1,71,0,C,3.84,2047.565,1
115.96,,,,C,15.45,923.869,10
293.02,1,54,0,C,11.32,1642.871,4
517.26,1,62,0,C,0.13,0,10
928.96,0,50,0,C,23.35,3790.01,0
19.99,1,36,0,A,0.42,2880.601,0
129,1,73,0,C,11.29,1108.247,10
454.96,1,,0,C,9.77,2166.21,0
39.99,1,56,0,C,14.77,741.174,6
71.99,1,65,0,C,0.13,2715.48,10
333.98,,,,A,0.94,2939.79,0
559.98,1,,0,C,19.58,1715.04,7
467.88,1,86,0,C,8.35,2329.97,0
406.98,,,,C,1.19,964.634,10
1038.78,,,,C,17.13,11597.9,0
19.99,,,,B,1.39,3401.747,0
301.543,1,47,0,C,0.77,2350.001,10
193.48,1,61,0,C,10.42,4116.907,0
163.94,1,55,0,B,2.29,288.55,0
628.99,,,,C,20.23,1621.98,0
747.99,,,,A,0.65,4833.338,0
35.98,1,49,0,C,12.81,0,10
129,1,63,0,C,15.29,563.98,10
139.99,1,67,0,A,0.77,4433.559,0
101.77,1,58,0,C,4,2394.678,2
239,1,47,1,C,10.13,747.61,4
11384.83,,,,A,0.13,5378.05,0
121.94,,,,C,17.45,4766.91,0
279.99,1,65,0,B,1.94,1461.587,0
112.97,,,,C,8.84,1109.297,0
1115.25,1,47,0,A,0.68,3967.98,0
389.97,1,59,0,B,1.55,1486.517,0
667.98,,,,C,21.94,584.037,0
50.99,1,57,0,C,4.13,877.99,10
238.95,0,73,0,A,0.65,4805.55,0
17.99,1,71,0,C,5.52,963.32,0
1518.96,1,79,0,C,17.42,3386.067,1
88.17,1,59,0,C,0.55,870.45,10
24.99,1,63,0,C,3.58,673.577,1
358.19,1,66,0,C,5.77,1752.312,0
36.98,1,41,0,C,9,2481.824,0
191.96,1,80,0,B,4.58,6831.774,0
200.99,1,65,0,B,1.16,5.9,0
50.98,1,52,0,C,6.68,1030.982,0
717.98,,,,B,3.19,2259.2,0
66.98,1,36,0,B,2.77,2700.801,0
112.97,1,76,0,B,4.77,3057.337,0
124.99,,,,C,8.68,2865.39,0
293.99,,,,C,12.52,1068.487,5
101.97,1,66,0,C,9.58,1673.99,4
1769.94,1,47,1,C,22.52,4747.153,0
2034.24,1,40,0,C,5.9,1360.2,0
1262.97,1,55,0,C,7.42,1961.99,0
58.98,,,,C,0.13,2196.98,0
96.96,0,87,0,C,15.35,89,10
1091.4,1,76,1,B,2.81,8349.476,0
9.34,0,23,0,C,11.26,828.52,5
1088.24,,,,C,17.9,2014.93,10
349.99,,,,C,16.03,3008.389,3
27.99,1,56,0,B,1.39,1887.731,0
13.48,1,74,0,A,0.39,3524.54,0
66.98,0,71,0,C,8.77,654.17,10
233.99,1,67,0,A,0.45,1013.937,0
140,,,,C,10.29,1170.619,5
99.98,1,45,0,B,1.84,1026.94,0
707.16,,,,C,13.77,1700.99,0
1801,1,41,0,C,17.87,2100.507,7
36.99,1,92,0,C,12.16,944.99,0
120.56,1,57,0,C,7.26,4243.464,0
43.19,1,76,1,B,1.9,1378.122,0
1069.97,1,65,0,C,2.16,4232.996,0
449.99,,,,C,6.13,3104.454,5
1130.8,1,42,0,C,15.97,3084.887,5
36.92,1,71,0,C,0.71,1153.47,10
64.99,,,,C,8.97,579.53,0
588.97,,,,C,6.23,4208.83,2
877.97,1,55,0,C,4.16,2468.494,1
239,,,,C,8.1,1388.97,3
469.26,,,,C,4.61,2465.41,2
134.99,1,44,0,A,0.52,2525.667,0
279.98,1,45,0,C,9.45,11597.9,0
658.95,1,46,0,B,1.9,1794.48,0
495.96,1,88,0,C,2.32,601.93,10
1137.95,1,64,0,B,3.52,868.24,0
110,,,,C,10.52,544.604,3
69.99,,,,C,18.03,19.8,4
225.99,1,38,1,B,1.71,2828.95,0
76.97,1,58,0,B,1.45,6588.64,0
29.94,,,,C,8.26,322.88,3
79.96,1,56,0,C,5.32,2.95,2
119.99,,,,C,7.87,11597.9,1
438.87,1,66,0,C,13.1,3496.95,0
883.98,0,46,0,C,11.58,1339.47,0
24.99,1,50,0,C,5.19,993.88,1
140,1,79,0,C,5.55,921.337,10
86.97,1,42,0,C,7.06,1845.97,1
109.97,1,73,0,B,1.39,2974.517,0
208.89,0,,0,C,7.48,481.98,5
87.26,1,88,0,C,3.68,764.23,1
624.99,,,,C,4.06,2503.971,1
239,1,91,0,C,7.39,0,10
177.98,1,56,0,C,6.55,1442.666,0
39.98,1,28,0,C,11.52,8121.443,0
24.99,,,,B,2.61,975.99,0
258,1,44,0,C,15.52,1463.48,1
35.98,,,,C,11.84,2787.699,10
955.98,,,,A,0.65,2705.09,0
84.97,,,,C,17,3479.591,7
114.99,,,,C,17.39,1511.97,0
112.98,1,51,0,B,2.42,4767.33,0
140,,,,C,10.81,1492.97,5
97.97,1,,0,B,1.94,4672.83,0
1129.24,,,,C,6.16,3139.54,4
28.99,,,,C,6.19,9762.771,2
309.97,0,66,0,B,1.74,1826.94,0
47.99,1,51,0,A,0.13,3290.142,0
229.95,1,84,0,C,11.55,1572.2,10
199.99,0,44,0,B,1.1,3401.23,0
43.19,0,39,0,B,2.58,2349.627,0
133.97,1,75,0,B,3.55,3290.917,0
140,,,,C,9.71,1229.17,4
19.99,,,,C,3,578.945,1
209.99,,,,C,10,1235.431,0
262.76,1,77,0,B,4.61,3213.234,0
139.98,1,22,0,C,7.74,8379.838,0
339.99,,,,C,20.58,4402.24,10
229,1,41,1,C,23.03,2916.75,10
288.95,1,59,0,C,10.77,1475.99,1
23.99,1,55,0,C,17.29,820.945,6
23.99,,,,C,0.45,1451.294,1
179,1,54,0,B,2.71,3575.729,0
154.99,1,62,0,B,1.45,1414.13,0
114.99,1,,0,C,2.29,4.95,2
51.98,1,68,0,B,1.71,2721.98,0
193.42,1,53,0,C,0.29,3305.79,1
229.99,1,73,0,B,1.06,2202.97,0
110,0,29,0,C,5.29,1274.99,10
2130.71,,,,C,20.23,1293.96,0
152.55,1,74,0,C,3.84,3410.19,1
379.98,,,,C,7.13,1366.514,0
24.99,,,,C,4.55,1530.979,0
59.99,,,,C,1.23,971.97,10
83.98,1,63,0,C,5.45,2957.5,1
5.99,,,,B,1.13,8080.97,0
39.99,,,,C,17.65,0,5
338.17,1,62,0,C,23.26,3342.07,0
19.99,,,,C,6.81,1979.86,4
66.98,1,82,0,C,0.84,1732.097,0
241.47,1,72,0,C,5.71,1931.977,0
59.95,1,75,0,C,4.84,1478.487,2
239,0,79,0,B,3.45,370.97,0
50.97,,,,C,8.81,1419.249,3
963.48,1,49,0,C,14.26,1131.419,10
108.99,1,68,0,C,1.68,836.816,10
1665.99,1,51,0,C,9.42,3744.64,0
89.99,1,55,0,B,3.19,11459.59,0
216.394,,,,A,0.29,1474.65,0
379.99,,,,C,19.65,1159.97,10
543.97,,,,B,2.71,3311.672,0
229.97,1,23,0,C,13.9,132.88,0
432.17,,,,C,23.71,730.78,10
99.99,,,,C,10.23,6499.261,0
104.98,,,,A,0.13,3052.221,0
66.98,1,68,0,C,10.74,2838.72,0
239,,,,C,11.13,2480.99,10
34.99,,,,B,1.06,1139.98,0
1063.02,1,88,0,A,0.35,458.98,0
239,,,,C,6.9,9461.096,10
1025.97,1,39,0,A,0.13,1589.981,0
104.99,1,51,0,C,13.77,1690.059,6
134.99,1,47,0,C,10.9,11597.9,0
179.99,1,65,0,C,1.19,2362.984,1
52.98,,,,C,7.35,4152.65,10
76.88,,,,B,3.19,3741.4,0
79.96,1,45,0,C,2.52,2752.639,1
266.033,,,,C,11.45,546.99,4
619.98,,,,C,14.29,9434.33,0
35.99,1,39,0,C,5.19,1618.314,0
51.97,1,69,0,C,5.26,5098.981,0
69.99,1,41,0,B,1.13,4.99,0
140,1,66,0,C,11,7239.924,4
1153.93,1,66,0,C,2.52,2055.21,3
271.93,1,64,0,C,2.68,1923.946,10
239,1,58,1,C,11.58,7107.889,0
32.28,1,32,0,A,0.55,1642.55,0
15.99,1,50,0,C,18.29,833.98,0
679.87,,,,B,1.13,2018.9,0
191.13,1,85,0,A,0.97,5430.43,0
129.95,,,,C,10.55,1452.61,10
129,,,,C,15.32,2304.592,4
109,,,,C,8.42,1734.871,0
522.785,1,47,0,B,2.29,1484.1,0
119.99,0,48,0,A,0.13,2364.537,0
802.57,1,61,0,C,11.68,2567.574,8
53.18,1,64,0,C,7.48,2238.531,1
679.99,1,55,0,C,19.84,7332.991,4
239,,,,C,3.48,1785.144,3
139.99,,,,C,16.19,4433.847,0
636.01,1,89,0,B,2.1,1606.271,0
78.98,1,47,0,C,13.74,5231.879,5
3227.92,1,47,0,C,9.39,2759.903,0
379.99,1,85,0,A,0.39,5955.081,0
174.97,1,60,0,C,4.19,1300.491,0
568.66,0,41,0,C,8.32,1480.027,1
100,1,35,0,C,9.94,1156.547,0
37.99,1,32,0,A,0.97,6.99,0
143.804,1,66,0,C,10.45,1112.56,4
239,,,,C,3.29,1128.9,2
649.99,,,,C,7.39,2751.37,5
1002.91,0,,1,B,2.26,3337.439,0
179.99,1,41,0,B,3.61,4535.284,0
451.98,,,,B,1.13,0,0
99.96,,,,C,11.77,0,0
62.97,,,,C,7.35,4.99,5
1288.97,1,,0,B,1.48,281.99,0
396.98,1,37,0,C,5.39,401,0
94.02,,,,A,0.26,783.98,0
1159.96,,,,C,22.26,565.98,0
562.98,1,29,0,A,0.55,11597.9,0
881.99,1,75,0,C,9.68,1034.39,4
323.98,,,,B,3,380,0
239,1,70,0,C,16.1,3616.082,1
879.92,1,,0,C,7.87,1913.96,0
230.507,,,,C,23.32,1763.392,1
726.6,1,63,0,A,0.61,7080.441,0
239,,,,C,16.94,1462.98,2
468.98,1,80,0,C,15.26,2982.98,6
696.94,1,70,0,C,2.32,2390.954,0
140,1,89,0,C,9.03,738.97,0
239,,,,C,6.58,2785.98,2
30.99,1,79,0,C,3.74,0,10
694.84,,,,B,2.03,1134.934,0
1395.98,,,,C,2.9,2024.86,3
22.99,0,49,0,C,1.19,9.99,10
331.96,1,48,0,C,6.55,10004.248,0
248,,,,C,0.39,2008.96,10
119.99,1,,0,C,12.19,3540.94,5
299.99,1,56,0,C,17.71,1472.42,5
269.95,1,,0,C,8.1,3965.95,0
326.6,0,,0,C,12.29,1949,2
5.99,,,,C,4.16,2057.512,1
823.97,1,,0,C,5.1,950.91,0
725.39,0,41,1,C,3.61,911.98,1
89.97,1,71,0,C,9.23,3030.431,2
799.99,1,41,0,C,19.58,3638.014,3
46.99,,,,B,2.1,1113.76,0
299.99,1,52,0,B,1.71,1221.83,0
1298.98,0,,0,C,21.1,3912.537,0
493.08,1,64,0,C,4.55,2684.697,2
8052.12,,,,A,0.71,11597.9,0
1136.45,1,54,0,C,14.74,2603.77,0
51.98,1,49,0,C,15.81,862.99,10
366.95,1,37,0,C,2.48,3164.544,0
66.98,0,60,0,C,1.26,2701.734,8
189.99,,,,C,10.19,2395.557,0
35.98,1,55,0,C,2.48,2044.972,1
74.99,0,,0,C,7.97,2164.519,0
420.18,,,,B,4.71,932.89,0
54.99,1,54,1,A,0.23,1694.41,0
149.99,1,62,0,C,2.45,1030.489,5
919.53,1,63,0,C,13.68,2084.8,0
200.99,1,,0,C,11.39,0,10
57.98,0,64,0,C,7.48,1406.92,10
33.98,1,54,0,C,5.61,1022.574,2
2288.97,1,,0,C,10.19,5237.99,0
239,1,,0,A,0.48,1232.99,0
97.97,1,59,0,B,2.29,5454.791,0
299.99,0,,0,C,0.45,250.99,10
62.09,1,28,1,C,6.06,2272.62,2
29.99,1,31,0,B,2.9,481.99,0
588.97,,,,C,23.71,7321.42,1
66.98,1,72,0,C,19.16,482.87,0
34.99,,,,C,2.48,588.59,0
298.99,,,,C,16.94,0,7
447.99,1,50,0,A,0.97,974.97,0
133.96,,,,C,13.26,927.429,5
110.97,,,,B,4.35,2107.6,0
199.99,1,,0,C,19.61,15.99,0
110.97,1,,0,C,3.61,322.99,1
98.99,1,49,0,B,4,7916.007,0
169.99,1,,0,C,8.26,1068.99,0
43.33,1,86,0,A,0.13,8510.16,0
48.98,,,,C,9.1,0,10
1319.26,1,67,0,C,7.77,2465.83,0
66.98,0,62,0,A,0.77,99,0
604.2,,,,C,17.1,3047.362,2
314.99,1,51,0,A,0.13,7652.981,0
159.98,,,,A,0.58,1110.93,0
119.99,,,,B,3.55,1458.99,0
139.99,,,,C,19.32,2369.415,4
79.99,1,,0,C,2.97,0,10
29.99,,,,B,4.81,1403.96,0
51.98,1,73,0,C,15.9,2002.434,10
338.99,0,,0,C,10.81,1946.527,1
377.98,0,40,0,C,7.16,448.99,0
116.06,1,90,0,B,4.68,4541.96,0
85.47,1,66,0,C,8.16,777.98,3
30.49,,,,B,1.29,1445.61,0
66.98,1,90,0,C,8.74,5.9,10
61.99,1,55,0,B,1.52,305.64,0
176.29,,,,C,0.32,0,10
399.99,,,,B,3.13,9024.162,0
238.93,1,62,1,C,11.32,1922.13,0
100.83,1,65,0,C,8.77,2145.767,4
268.49,1,59,0,C,2.58,402.39,10
912.89,,,,B,1.23,1471.992,0
85.47,1,59,0,C,8.42,1525.82,2
71.98,,,,C,7.19,1231.36,10
177.96,1,68,0,C,15.94,2826.75,0
48.33,,,,C,5.13,2669.05,0
149,,,,C,0.19,2515.33,10
129,,,,C,11.26,1043,10
123.98,1,60,0,C,17.39,2490.91,2
176.34,1,74,0,B,1.26,1804.93,0
5410.18,,,,B,4.32,685.23,0
111.94,1,,0,C,7.94,4258,3
71.97,1,73,0,C,9.68,0,4
1086,1,,0,A,0.35,9219.88,0
122.81,,,,C,2.58,1141.85,1
296.98,1,44,0,C,5.87,1080.417,0
83.97,1,,0,B,3.52,5857.67,0
96.99,,,,B,1.84,4.95,0
97.97,1,59,0,C,8.48,3955.724,2
239,0,84,0,C,15.68,1111.537,10
179.46,1,59,0,C,18.61,6924.214,0
72.97,,,,C,7.48,311.99,2
239,1,67,0,C,5.52,4818.82,0
119.99,,,,C,18.65,634.98,0
49.99,1,60,0,A,0.52,2378.341,0
99,1,60,0,C,10.35,554,0
429.99,,,,C,5.26,2832.61,2
96.99,,,,C,10.52,978.017,0
66.98,1,54,0,C,12.81,767.18,5
189.94,,,,C,3.42,1324.44,0
85.47,1,86,0,B,3.48,2807.232,0
149.99,,,,C,13,601.98,5
133.96,,,,B,1.81,931.59,0
838.97,,,,C,11,3516.46,5
31.99,,,,C,23.13,766.22,10
718.99,1,61,0,B,3.71,1111.98,0
635.9,1,55,0,B,4.13,3439.22,0
97.97,,,,C,3.74,2828.19,0
71.99,,,,C,17.23,7081.544,0
197.96,,,,C,13.81,1101.6,0
838.97,,,,C,10.48,1224,3
